제안ID,제안제목,제안본문내용,등록일자,연도,공감수,댓글수,답변여부,자치구,임시_대분류,임시_중분류,임시_세분류,임시_생애주기,임시_담당부서,원문URL
PROP-200945,광화문 광장에 전세계 언어 '사랑해'를 한글로 표기하자,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200945,2025-11-26,2025,9.0,0,N,미상,주거·교통·도시생활환경,무주택·월세·주거비,무주택 출산가구 주거비,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200945
PROP-200948,한강 돗자리대여자판기 설치,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200948,2025-11-26,2025,1.0,0,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200948
PROP-200947,신림동  5515번 버스 회차지점을 숭실대입구로 변경요청합니다.,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200947,2025-11-26,2025,0.0,2,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200947
PROP-200952,동네 공원·산책로에 반려동물 배변봉투 무상지급함 설치,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200952,2025-11-26,2025,2.0,1,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200952
PROP-200943,한강버스 이름교체 필요,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200943,2025-11-25,2025,0.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200943
PROP-200942,한강버스 이름교체 필요,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200942,2025-11-25,2025,0.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200942
PROP-200934,1인 가구 밀집 지역 주거 안전을 위한 '서울형 안심 통합 픽업 스테이션' 구축 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200934,2025-11-25,2025,0.0,0,N,미상,정보·상담·교육·거버넌스,정보 통합·앱·플랫폼,정보 통합 플랫폼·앱,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200934
PROP-200933,강남구 압구정로 중앙 버스전용차로 신설 문의,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200933,2025-11-25,2025,0.0,0,N,강남구,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200933
PROP-200931,교대역사거리~삼호가든사거리  반드시 시내버스 신설등 해주세요,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200931,2025-11-24,2025,0.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200931
PROP-200922,한강버스 외국인관광명소로 활성화,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200922,2025-11-22,2025,0.0,3,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200922
PROP-200921,공기질 측정기 대여,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200921,2025-11-22,2025,2.0,0,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200921
PROP-200920,한강쓰레기 처리에관한제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200920,2025-11-22,2025,1.0,0,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200920
PROP-200918,노인 지하철 무임승차 관련 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200918,2025-11-21,2025,2.0,2,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200918
PROP-200917,이동약자가 이용할 수 있는 식당 무장애길 정보를 한눈에 볼 수 있었으면 좋겠습니다,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200917,2025-11-21,2025,1.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200917
PROP-200914,현재 민원 처리 방법 개선 필요,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200914,2025-11-21,2025,0.0,0,N,미상,정보·상담·교육·거버넌스,신청·서류·기준 개선,출산정책 소급·기준 개선,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200914
PROP-200911,서울둘레길 반려동물 친화 시설 정비 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200911,2025-11-20,2025,1.0,0,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200911
PROP-200913,인도변 버스정류장안내노선표.시간알림단말기 통합설치,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200913,2025-11-20,2025,1.0,2,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200913
PROP-200908,서울시 버스요금표를 버스정류장에도 부착제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200908,2025-11-19,2025,1.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200908
PROP-200906,한강버스에대해,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200906,2025-11-18,2025,0.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200906
PROP-200903,"한강버스 속도, 사고 등의 개선 방법",https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200903,2025-11-18,2025,0.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200903
PROP-200900,겨울 지하철 실내 온도 너무 더운거 아닌가요,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200900,2025-11-18,2025,1.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200900
PROP-200898,광화문 수문장 교대식을 화려하게 하여 관광객 인기를 높이자.,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200898,2025-11-18,2025,4.0,1,N,미상,일·가정 양립·부모 노동,자영업·프리랜서·야간근무,자영업·프리랜서 돌봄,부모 노동·돌봄 병행,가족지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200898
PROP-200897,황색 신호 위반 행위 단속 및 처벌 기준 명확화,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200897,2025-11-17,2025,1.0,0,N,미상,정보·상담·교육·거버넌스,신청·서류·기준 개선,출산정책 소급·기준 개선,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200897
PROP-200895,관광시설 및 유적지 등 각종 안내판 위치와 디자인,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200895,2025-11-17,2025,0.0,0,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200895
PROP-200894,[시민 규제발굴단] 한강 자전거도로 안전강화 및 추월 안내표지 설치 개선,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200894,2025-11-17,2025,6.0,0,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200894
PROP-200892,[시민 규제발굴단] 한강 자전거도로 안전강화 및 추월 안내표지 설치 개선,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200892,2025-11-17,2025,0.0,0,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200892
PROP-200886,한강 사계절 국민 안전 확보 위한 공기부양정 도입 검토,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200886,2025-11-17,2025,53.0,0,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200886
PROP-200884,따릉이 앱 기능 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200884,2025-11-17,2025,0.0,0,N,미상,정보·상담·교육·거버넌스,정보 통합·앱·플랫폼,정보 통합 플랫폼·앱,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200884
PROP-200880,버스 급정차 사고 예방 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200880,2025-11-16,2025,0.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200880
PROP-200878,교통 분야,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200878,2025-11-16,2025,5.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200878
PROP-200876,한강버스대신 한강택시를 제안합니다,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200876,2025-11-16,2025,0.0,2,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200876
PROP-200874,인천 광역급행버스인 9804번 신설 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200874,2025-11-15,2025,0.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200874
PROP-200867,임산부배려석의 배려의강요,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200867,2025-11-14,2025,5.0,0,N,미상,임신·난임·생식건강,임산부 건강검사·배려,임산부 배려·건강관리,임신 전·임신 중,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200867
PROP-200862,[시민 규제발굴단] 청년 임대주택 등 공공 민간 임대주택 퇴거 시 주택 환경 개선 의무 및 관리 주체 점검 강화 규제 도입,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200862,2025-11-13,2025,4.0,0,N,미상,주거·교통·도시생활환경,무주택·월세·주거비,무주택 출산가구 주거비,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200862
PROP-200861,[시민 규제발굴단] 탄소중립 실현을 위한 대중교통 환승  유효시간 연장 및 차등 적용,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200861,2025-11-13,2025,2.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200861
PROP-200855,한강버스의 원활한 운영방식개선,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200855,2025-11-12,2025,1.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200855
PROP-200853,서울시 교통약자 바우처 택시 정책제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200853,2025-11-12,2025,0.0,0,N,미상,임신·난임·생식건강,난임 시술비·횟수·나이 제한,난임 시술 제한 완화,임신 전·임신 중,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200853
PROP-200849,"“세대를 잇는 공공원룸, 서울형 세대공존 주택 도입 제안”",https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200849,2025-11-11,2025,8.0,0,N,미상,주거·교통·도시생활환경,무주택·월세·주거비,무주택 출산가구 주거비,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200849
PROP-200845,서울시 문화재 훼손 문제 해결을 위해 제안합니다.,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200845,2025-11-11,2025,0.0,0,N,미상,다자녀·양육비·생활지원,생활비·공공요금·문화비,양육 생활비 부담 완화,양육기 생활지원,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200845
PROP-200841,"1. 서울시50플러스 가치동행일자리 참여횟수 제한 , 나이 제한 폐지",https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200841,2025-11-11,2025,10.0,0,N,미상,임신·난임·생식건강,난임 시술비·횟수·나이 제한,난임 시술 제한 완화,임신 전·임신 중,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200841
PROP-200838,대중교통 배려석의 공정하고  효율적인 이용을 위한 기준 및 인식 개선,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200838,2025-11-10,2025,1.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200838
PROP-200835,서울 버스 773 대체노선 신설 건의,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200835,2025-11-10,2025,0.0,1,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200835
PROP-200833,지역.지구 개선,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200833,2025-11-10,2025,80.0,1,Y,미상,정보·상담·교육·거버넌스,신청·서류·기준 개선,출산정책 소급·기준 개선,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200833
PROP-200832,"목동,신정동일대  자전거 이용 환경 개선 및 자전거 주차시설 확충 요청",https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200832,2025-11-10,2025,10.0,0,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200832
PROP-200831,대중교통 쓸데없는전화통화금지,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200831,2025-11-09,2025,0.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200831
PROP-200830,보도블럭 나침판으로 외국인 방향 감각 도움,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200830,2025-11-09,2025,6.0,0,N,미상,취약·다양가족 사각지대,다문화·외국인,다문화가족 지원,사각지대 보호,가족지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200830
PROP-200824,폐의약품 수거율 제고를 위한 인센티브 및 공동주택 수거함 설치 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200824,2025-11-08,2025,3.0,0,N,미상,주거·교통·도시생활환경,무주택·월세·주거비,무주택 출산가구 주거비,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200824
PROP-200825,서울역 강우규 독립유공자 동상 높이 개선,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200825,2025-11-08,2025,4.0,0,N,미상,정보·상담·교육·거버넌스,신청·서류·기준 개선,출산정책 소급·기준 개선,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200825
PROP-200827,신월ic 광역버스 환승 정류장 설치,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200827,2025-11-08,2025,10.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200827
PROP-200828,동북선 공사 조속한 완공 및 공사 기간 중 시민 불편 개선 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200828,2025-11-08,2025,19.0,0,N,미상,정보·상담·교육·거버넌스,신청·서류·기준 개선,출산정책 소급·기준 개선,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200828
PROP-200823,동 행정복지센터 발급되는 주민등록등본 및 초본 파란색 종이를 일반A4 용지로 교체하여 세금 절약,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200823,2025-11-07,2025,0.0,0,N,미상,정보·상담·교육·거버넌스,신청·서류·기준 개선,출산정책 소급·기준 개선,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200823
PROP-200822,[시민규제발굴단] 행정기관에서의 수수료 현금 납부 규제 개선,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200822,2025-11-07,2025,5.0,1,N,미상,정보·상담·교육·거버넌스,신청·서류·기준 개선,출산정책 소급·기준 개선,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200822
PROP-200819,서울 시민 참여 기반 메타버스 정책 실험 모델,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200819,2025-11-07,2025,0.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200819
PROP-200815,면목선 전농사거리역(가칭) 답십리로 일대 공동주택군 방면 출입구 설치 요청 (동대문권 시립도서관 보행접근성 연계),https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200815,2025-11-05,2025,59.0,0,Y,미상,주거·교통·도시생활환경,무주택·월세·주거비,무주택 출산가구 주거비,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200815
PROP-200812,서울어린이대공원 유관순 열사상 안내판 부착 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200812,2025-11-04,2025,3.0,0,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200812
PROP-200811,서울어린이대공원 백마고지 삼용사의 안영권 하사님의 QR코드 재부착 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200811,2025-11-04,2025,1.0,0,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200811
PROP-200810,서울어린이대공원 고당 조만식선생 동상의 QR코드 재부착 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200810,2025-11-04,2025,1.0,0,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200810
PROP-200809,한강버스의 운행시간을 변경해주셍쇼,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200809,2025-11-04,2025,4.0,1,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200809
PROP-200803,면목선 전농역 출구 개선 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200803,2025-11-04,2025,8.0,0,N,미상,정보·상담·교육·거버넌스,신청·서류·기준 개선,출산정책 소급·기준 개선,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200803
PROP-200799,공공시설 이용 규칙과 시간을 정해주세요,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200799,2025-11-04,2025,0.0,0,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200799
PROP-200789,서울특별시 구로구 주말·공휴일 불법주정차 단속 강화 및 적극행정 추진에 관한 시민제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200789,2025-11-03,2025,0.0,0,N,구로구,보육·돌봄 인프라,야간·주말·긴급보육,야간·주말·긴급보육,영유아·초등 돌봄,돌봄사업팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200789
PROP-200788,재난 상황 시 서울시 공유자전거(따릉이) 긴급 잠금 해제 및 무료 이용 시스템 도입 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200788,2025-11-03,2025,0.0,0,N,미상,보육·돌봄 인프라,야간·주말·긴급보육,야간·주말·긴급보육,영유아·초등 돌봄,돌봄사업팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200788
PROP-200790,서울특별시 구로구 주말·공휴일 불법주정차 관련 불합리한 규제 철폐 및 적극행정 추진 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200790,2025-11-03,2025,0.0,0,N,구로구,보육·돌봄 인프라,야간·주말·긴급보육,야간·주말·긴급보육,영유아·초등 돌봄,돌봄사업팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200790
PROP-200791,"버스 노선 변경 시, 해당되는 버스정류장 전광판 등에 디스플레이 또는 qr로 확인할 수 있게 개선",https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200791,2025-11-03,2025,0.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200791
PROP-200776,시내버스 우회정보 사전 공지 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200776,2025-11-01,2025,8.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200776
PROP-200774,이동식 골프 연습장,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200774,2025-11-01,2025,74.0,30,Y,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200774
PROP-200772,753 버스 배차간격좀 좁혀주세요,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200772,2025-11-01,2025,1.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200772
PROP-200770,시설물 및 도로포장 보도등 신고포상금 서울시홈페이지에서 신청할 수 있게 개선,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200770,2025-11-01,2025,0.0,0,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200770
PROP-200766,서초구 서초중앙로 구 우면로 지역에 시내버스 신설 노선 변경 당장해야,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200766,2025-10-31,2025,0.0,0,N,서초구,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200766
PROP-200761,서울 주요 공원 입구에 물품보관함 설치 요청의 건,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200761,2025-10-30,2025,0.0,0,N,미상,주거·교통·도시생활환경,공공시설·생활편의,공공시설 어린이 편의,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200761
PROP-200757,대중교통 품질 혁신 문화 개선 제안(2차)-정류장 대기 시간 윤택화로 다국적 인공지능 음성 대화 기기 설치 마련으로 추가 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200757,2025-10-30,2025,0.0,0,N,미상,다자녀·양육비·생활지원,생활비·공공요금·문화비,양육 생활비 부담 완화,양육기 생활지원,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200757
PROP-200753,온라인 게임 기반 고립은둔 청년 지원 홍보사업,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200753,2025-10-30,2025,3.0,0,N,미상,정보·상담·교육·거버넌스,정보 통합·앱·플랫폼,정보 통합 플랫폼·앱,공통 행정·정보,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200753
PROP-200749,풍납문화역사신도시 조성 등 서울시 주도의 풍납동 개발 제안,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200749,2025-10-29,2025,136.0,1,Y,미상,다자녀·양육비·생활지원,생활비·공공요금·문화비,양육 생활비 부담 완화,양육기 생활지원,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200749
PROP-200748,서울시 장애인 공동주택 특별공급 기관추천제 신청을 온라인으로 가능하게 해주세요,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200748,2025-10-29,2025,0.0,0,N,미상,주거·교통·도시생활환경,무주택·월세·주거비,무주택 출산가구 주거비,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200748
PROP-200746,"세계 최초 지하철 ""다국적 인공지능 음성 대화 안내 구간"" 마련 및 설치",https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200746,2025-10-29,2025,0.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200746
PROP-200741,새로운 교통 정책 제안_학생 중심의 등굣길 혼잡 해소,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200741,2025-10-28,2025,0.0,0,N,미상,주거·교통·도시생활환경,유모차·교통 접근성,유모차 대중교통 접근성,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200741
PROP-200737,1주택자 전세대출제한 철회요청,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200737,2025-10-28,2025,1.0,0,N,미상,주거·교통·도시생활환경,무주택·월세·주거비,무주택 출산가구 주거비,도시생활 기반,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=200737
