id,reg_date,reply_yn,district,vote_score,title,content,category,sub_category,micro_category,department_group,primary_dept,primary_phone,secondary_depts,all_rankings,matched_policy_count,matched_policies,policy_summaries,connection_status,quality_flags,audit_flags,url
PROP-199065,2025-03-30,N,미상,6.0,모든 초등학생들에게 무상보육,"방과후교실 모든 초등학생들이  무상보육 받을 수 있도록 해주세요
방과후교실에도 무상보육을 주장합니다.",보육·돌봄 인프라,초등돌봄,초등돌봄·방과후,보육·돌봄 인프라,돌봄사업팀,02-2133-6560,저출생사업1팀 | 생활지원팀,1순위:돌봄사업팀 | 2순위:저출생사업1팀 | 3순위:생활지원팀,4,다문화 보육료 | 시간제 보육 | 만0~5세 보육료 | 방과후 보육료,"만0세: (기본)540,000원, (야간)540,000원, (24시간)810,000원 만1세반: (기본)475,000원, (야간)475,000원, (24시간)712,500원 만2세반: (기본)394,000원, (야간... | 만6개월~36개월 부모급여 또는 양육수당 수급 아동대상 시간제보육 지원 | ① 기본보육료(월별) 만0세반: 540,000원 만1세반: 475,000원 만2세반: 394,000원 만3~5세: 280,000원  ② 연장보육료(월별) 0세반: 3,000원 영아반: 2,000원 유아반: 1,000... | ① 정부지원시설 - 4시간 이용: 월 10만원 지원 - 종일 이용(방학 등): 월 20만원 지원  ② 정부미지원시설  - 4시간 이용: 월 233,650원  - 종일 이용: 월 467,300원   ③교사대아동 비율 ...",,,,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=199065
PROP-199064,2025-03-30,N,미상,2.0,방과후교실어린이집 방과후전담 무상교육,"서울시 방과후교실어린이집 방과후전담 무상보육을 간곡히 주장합니다
무상보육에 동의합니다",보육·돌봄 인프라,초등돌봄,초등돌봄·방과후,보육·돌봄 인프라,돌봄사업팀,02-2133-6560,저출생사업1팀 | 생활지원팀,1순위:돌봄사업팀 | 2순위:저출생사업1팀 | 3순위:생활지원팀,5,어린이집 영유아 방문건강관리 서비스 지원 | 서울형어린이집 | 서울형 0세 전담반 어린이집(사업종료) | 서울형 0세 전담반 어린이집 | 서울형 시간제 전문 어린이집,어린이집으로 방문건강간호사가 찾아가서 건강관리 및 건강교육서비스 제공 | 공인평가를 통하여 우수한 민간 어린이집을 선정하고 인건비 및 운영비를 지원함으로써 향상된 보육서비스를 안정적으로 제공 | 12개월 미만의 영아 보육에 적합한 ‘0세 전담반’  어린이집 100개반 선정 운영 | 12개월 미만의 영아 보육에 적합한 ‘0세 전담반’  어린이집 100개반 선정 운영 | 가정양육 또는 타 기관 이용 보호자 등 누구나 필요시 시간 단위로 이용할 수 있는 보육서비스,,,,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=199064
PROP-199063,2025-03-30,N,미상,2.0,방과후교실 초등학생교육 무상보육 주장,"방과후교실 무상교육 에 동의 합니다.
모든 교육기관이 무상보육입니다.
방과후교실에도 무상보육을 주장합니다.",보육·돌봄 인프라,초등돌봄,초등돌봄·방과후,보육·돌봄 인프라,돌봄사업팀,02-2133-6560,저출생사업1팀 | 생활지원팀,1순위:돌봄사업팀 | 2순위:저출생사업1팀 | 3순위:생활지원팀,4,다문화 보육료 | 시간제 보육 | 만0~5세 보육료 | 방과후 보육료,"만0세: (기본)540,000원, (야간)540,000원, (24시간)810,000원 만1세반: (기본)475,000원, (야간)475,000원, (24시간)712,500원 만2세반: (기본)394,000원, (야간... | 만6개월~36개월 부모급여 또는 양육수당 수급 아동대상 시간제보육 지원 | ① 기본보육료(월별) 만0세반: 540,000원 만1세반: 475,000원 만2세반: 394,000원 만3~5세: 280,000원  ② 연장보육료(월별) 0세반: 3,000원 영아반: 2,000원 유아반: 1,000... | ① 정부지원시설 - 4시간 이용: 월 10만원 지원 - 종일 이용(방학 등): 월 20만원 지원  ② 정부미지원시설  - 4시간 이용: 월 233,650원  - 종일 이용: 월 467,300원   ③교사대아동 비율 ...",,,,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=199063
PROP-199044,2025-03-29,N,미상,3.0,서울시 다자녀 할인 정책의 지역 제한 완화 요청,"안녕하세요. 저는 경기도에 거주하며 세 자녀를 키우고 있는 부모입니다. 서울은 대한민국의 수도이자 문화·예술 인프라가 집중된 도시로, 저희 가족도 서울에 있는 박물관, 미술관, 공연장, 도서관, 공원 등을 자주 방문하고 있습니다. 하지만 서울시에서 제공하는
‘다자녀 할인’ 혜택이 '서울시민에게만 제한적으로 적용'되는 점은 다자녀 가정을 지원하는 정책적 취지에 맞지 않는다
고 생각하여 제안서를 작성하게 되었습니다.
현재 서울시의 여러 기관과 시설에서 다자녀 할인 혜택이 운영되고 있지만, 실제 이용 시 ‘서울시민만 해당’이라는 제한에 부딪히는 경우가 대부분입니다. 게다가 안내문에 명시되지 않은 경우도 있어, 직원에게 확인해 보면 거의 예외 없이 타지역 거주자는 할인 대상이 아니라는 답변을 받습니다. 심지어 일부 직원분들은 제도가 불합리하다고 공감하면서도, 규정상 혜택을 제공할 수 없다는 현실을 안타까워하시기도 합니다.
저출생 문제가 심각한 사회적 과제가 된 오늘날, 다자녀 가정을 지원하는 정책은 출생률 제고를 위한 중요한 수단입니다. 그러나 ‘다자녀 할인’을 서울시민에게만 한정하는 것은 다자녀 가정 지원이라는 본래 목적에서 벗어난 불합리한 행정이라고 생각합니다. 서울에서 문화·예술·여가 활동을 누리는 다자녀 가정은 비단 서울시민뿐만이 아닙니다. 오히려 '
서울의 인프라는 수도권을 포함한 전국 각지의 국민이 함께 이용하는 공공자산의 성격'
을 가지고 있습니다.
특히 다른 지역에서는 다자녀 할인 정책이 거주지와 무관하게 적용되는 사례가 많습니다. 서울시만이 유독 거주지에 따라 차별을 두는 것은 정책 형평성 측면에서도 개선이 필요하다고 봅니다. 이에 서울시가 다자녀 가정을 실질적으로 지원할 수 있도록,
'거주 지역에 관계없이 다자녀 할인 혜택을 받을 수 있도록 정책 개선'
을 요청드립니다.
부디 서울시가 더 많은 가정이 혜택을 누릴 수 있도록 정책을 재검토해 주시기를 바랍니다. 감사합니다.",다자녀·양육비·생활지원,다자녀 혜택,다자녀 기준·할인·감면,다자녀·양육비·생활지원,저출생사업1팀,02-2133-5027,가족지원팀,1순위:저출생사업1팀 | 2순위:가족지원팀,0,,,,,POLICY_REMOVED:공공요금 감면 요구가 아닌 제안에 공공요금 정책 후보: 다자녀 가구 하수도사용료 감면 || POLICY_REMOVED:차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀 가구 자동차 취득세 감면 || POLICY_REMOVED:차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀가구 자동차 취득세 취약계층 감면 || POLICY_REMOVED:공공요금 감면 요구가 아닌 제안에 공공요금 정책 후보: 다자녀 가구 하수도사용료 감면 || POLICY_REMOVED:차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀 가구 자동차 취득세 감면 || POLICY_REMOVED:차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀가구 자동차 취득세 취약계층 감면 || POLICY_REMOVED:공공요금 감면 요구가 아닌 제안에 공공요금 정책 후보: 다자녀 가구 하수도사용료 감면 || POLICY_REMOVED:차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀 가구 자동차 취득세 감면 || POLICY_REMOVED:차량 취득세 요구가 아닌 제안에 취득세 정책 후보: 다자녀가구 자동차 취득세 취약계층 감면,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=199044
PROP-199043,2025-03-29,N,미상,1.0,따릉이를 만 13세 미만 어린이가 이용할 때 안전 보호 책임자 변경,"현황 및 문제점
---
‘가족 인증’의 목적은 보호자에게 어린이 안전 보호 책임을 부여하는 데 있습니다. 법적, 정서적으로 밀접한 부모가 어린이 안전모 착용, 자전거 이상점검 등의 지도감독 의무를 성실히 이행할 것이라고 판단하여 보호자의 범위를 부모로 한정한 점 이해하여 주시기 바랍니다.
---
다만 부모 중에 법적으로 어린이 안전 보호 책임을 부여를 못하는 사람들도 있습니다.
또한 부모가 아닌 아이의 후견인은 법적으로 어린이 안전 보호 책임을 질 수 있지만 후견인의 책임으로 따릉이를 대여할 수 없습니다.
개선방안
1. 행정안전부의 실시간정보유통시스템을 활용하여 부모의 후견등기사항부존재증명서(전체)를 발급하여 각각의 부모에 대한 후견인이 존재하지 않는 사람만 어린이 안전 보호 책임을 부여를 할 수 있도록 합니다.
2. 대상 어린이의 후견등기사항증명서(현재)를 조회하여 이 어린이의 후견인이 따릉이를 대여할 수 있도록 합니다.
기대효과
1. 자격이 없는 부모는 따릉이에 대한 어린이 안전 보호 책임자가 되지 않도록 합니다.
2. 자격있는 후견인이 따릉이에 대한 어린이 안전 보호 책임자가 될 수 있습니다.",정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,정보·상담·교육·거버넌스,저출생사업1팀,02-2133-5027,생활지원팀 | 아동보호팀,1순위:저출생사업1팀 | 2순위:생활지원팀 | 3순위:아동보호팀,0,,,,,,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=199043
PROP-199042,2025-03-28,N,미상,0.0,임산부석 뱃지 알리미를 제안합니다,"현황 및 문제점
현재 서울지하철엔 대부분 임산부석이 만들어져 있습니다
그러나 실상은 다릅니다. 말만 임산부석이지 노인을 위한 자리로 변해가고있고, 실제 임산부들은 만원지하철에
자주 서서 가는걸 목격하고 있습니다
""임산부가 오면 비켜주려고 했다"" 라는 말은 배려인것 같지만, 실상은 극 이기주이의 본질을 보여줍니다
남들은 배려를 위해 비워두는 자리를 자기만 편하자고 앉아있다 비켜주려고 했다는 의미입니다
우리 사회는 점점 이기주의가 심해지고, 젊잖게 늙어오지 못한 노인들의 이기주이가 심해지고 있습니다
젊은이들이 이끌어가는 사회라고하면서, 젊은이들이 살기 힘들게 하고있지요
그러한 사회에서 결국 출산, 결혼을 하지않는 젊은 세대는 늘어나고 있고
결국 대한민국은 지금 극 저출산 시대에 접어들고 있습니다.
본인들의 편의를 위해 젊은 세대에게 희생과 양보를 강요하고 있는 사회의 모습을 보여주는데 바로
현재 임산부석이 제대로 시행되지 못하는 부분과 동일하다 봅니다
냉정하게 볼때 임산부석은 실패한 정책입니다
노령사회 인구층은 본인들의 편의만 생각하며 악용하고 있습니다
이제는 시민의식과 배려를 바라기엔 너무 늦었습니다
강제성을 띄고, 주변의 인식을 개선해야하는 시기입니다
저출산 시대에 주변이 창피해 말못하고 서서가는 임산부들이 더 힘들어지고 있습니다
임산부석에 앉기 위해 힘든몸을 이끌고 구청에가서 뱃지를 발급받지만
지하철에선 앉지 못하는 아이러니한 상황의 대한민국입니다
개선방안
'광주시' 는 임산부석에 적외선 센서를 통해 임산부석임을 알리는 스피커를 장착했습니다
전형적인 단편적인 생각으로 만든 탁상행정입니다
1. 상단엔 적외선 센서, 센서와 연결된 카드태그 기기를 임산부석 뒤에 설치합니다
2. 사람이 앉을때 스피커를 통해 '임산부석입니다. 초기 임산부가 앉을 수 있도록 비워주세요' 메세지를 지속적으로 나오게합니다
3. 임산부 뱃지를 태그할때 이 스피커 음성이 멈추도록 합니다
기대효과
본인만 생각하는 이기적인 시민들의 임산부석을 더이상 앉지 못 할겁니다
스피커가 계속 울리면 주변사람들이 시끄러워서 노인, 아줌마들에게 자리 비워두라고 말할겁니다
배려를 모르는 사람들에게 강제성으로라도 배려심을 키워주는 효과를 가져올 수 있습니다
임산부 뱃지를 두고오면 어떻하냐구요? 임산부들은 너무나 힘들고 지쳐서 임산부석에 앉기 위해 뱃지를 가방에 착용하고다닙니다. 그만큼 출퇴근 이동시 일반 시민남녀보다 힘들고 고되기 때문이죠",임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,임신·난임·생식건강,건강임신지원팀,02-2133-9491,저출생사업1팀 | 생활지원팀,1순위:건강임신지원팀 | 2순위:저출생사업1팀 | 3순위:생활지원팀,1,임산부 배려공간 조성,ㅇ 교통 약자인 임산부의 엘리베이터 안전사고 예방 및 배려문화 확산을 위해 엘리베이터 내?외부에 임산부 배려공간 조성(엠블럼 부착)   - 임산부를 위해 해당 공간을 비워두고 양보하는 사회 분위기 확산 유도 ㅇ 임산...,,,,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=199042
PROP-198980,2025-03-27,N,미상,0.0,지자체별 출산지원금 통일 지급,"현황 및 문제점
서울의 경우에도
강북구과
강남구의
지원금이 상이
개선방안
동일시 내 지원금은 통일
기대효과
상대적 박탈감 해소",출산·산후 초기지원,출산가구 초기지원,출산지원금·출생축하,출산·산후 초기지원,가족건강팀,02-2133-9485,저출생사업1팀,1순위:가족건강팀 | 2순위:저출생사업1팀,0,,,,,,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=198980
PROP-198885,2025-03-24,N,미상,0.0,공립유치원 다자녀도 방과후 수업 신청할 수 있도록 해주세요.,"안녕하세요. 저는  만6,4,2,1세 애넷 엄마입니다. 요즘 저출산으로 인해 인구 감소가 심각한 상황인 현재 저는 결혼 후 출산을 하여 애넷을 낳았습니다. 작년 공립 유치원을 처음 보내게 되었습니다. 방과 후 수업 신청을 하고 싶었지만 맞벌이만 우선순위인지라 다자녀는 방과후반을 신청조차 하지 못하게 되어 있었습니다. 유치원 신청도 하늘에 별따기입니다. 보육문제로 인해 많은 다자녀 부모들이 힘들어하는 부분을 개선 부탁드리고자 글을 올리게 되었습니다. 저는 다자녀라 일을 하지 못하는 이 상황에 방과 후 신청만이라도 할 수 있도록 맞벌이와 동등한 기회를 줬으면 합니다.
출산 장려하는 많은 정책들이 생기는 이 시점에 정작 가장 필요한 보육문제를 개선할수 있도록 부탁드립니다.",보육·돌봄 인프라,초등돌봄,초등돌봄·방과후,보육·돌봄 인프라,돌봄사업팀,02-2133-6560,저출생사업1팀 | 생활지원팀,1순위:돌봄사업팀 | 2순위:저출생사업1팀 | 3순위:생활지원팀,5,영아 전담 아이돌봄서비스 | 외국인 가사(육아)인력 시범사업 | 1인 자영업자 등 배우자 출산휴가급여 지원 | 서울시 중소기업 워라밸 포인트제 | 1인 자영업자?프리랜서 배우자 출산휴가 지원금,"출산휴가, 육아휴직 후 복귀하는 맞벌이 가정을 지원하고자 영아 돌봄 교육을 이수한 전담 돌보미가 영아 이유식 먹이기, 젖병 소독 등 영아 특화 돌봄서비스 제공 | 맞벌이 부부 등 ‘육아 조력자’의 도움이 절실한 자녀양육 가정에 외국인 육아도우미를 활용한 양육지원사업 도입 | 1인 자영업자 등에 배우자(남편) 출산휴가급여 최대 120만원(15일분) 지원 (2026.1.1. 기준 출생아부터 적용) - 2025년 출생아는 최대 80만원(10일분) 지원 ㅇ 지원대상에 대한 자격요건 완화(202... | 양육친화 및 일?생활 균형을 위한 중소기업의 다양한 노력을 인정하고 중소기업이 아이 키우기 좋은 기업으로 성장할 수 있도록 지원하는 사업 ① 양육친화 및 일?생활 균형 실적에 따른 포인트 적립 ② 적립 포인트에 따른... | 1인 자영업자 등에 배우자 출산휴가급여 80만원 지원",,,,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=198885
PROP-198861,2025-03-22,N,미상,5.0,아이들.청소년을위한공간들,"안녕하세요.어린이들과 청소년을위한 공간..
난나..청소년센터에대해 규제철폐를 요청합니다
한부모.저소득아이들을위해 저렴하게..혹은 무상으로 아이들운동과 예술분야늘 배울수있는 좋은공간이라고생각하는데요..초1부터 여러가지배울수 있다는 장점이있는반면 혜택을받으려면 만9세가 넘어야한다는데..3학년이지만  12월생인 아이들은 만9세가 되지않는다는 이유로 혜택을못받고 전액수강료를 지급해야만 된다는데요..초1..학교를 다니고있다면 혜택을받을수있게 규제를 바꿔주시길바랍니다",정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,정보·상담·교육·거버넌스,가족지원팀,02-2133-6562,저출생사업1팀,1순위:가족지원팀 | 2순위:저출생사업1팀,0,,,,,"TAG_REVIEW:현재 태그=정보·상담·교육·거버넌스, 태그 핵심어 약함 || TAG_REVIEW:현재 태그=정보·상담·교육·거버넌스, 태그 핵심어 약함",https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=198861
PROP-198843,2025-03-21,N,미상,1.0,과속방지카메라로 아이들의 안전을,"？
？안녕하세요~^^
저는 율현초에서 근무하는 어린이교통안전지도사입니다~
서울시 강남구 율현동 율현초등학교 후문 앞은 작은 이차도로 입니다
그런데 이곳이 신호가 없고 지름길이다보니 어린이안전보호구역인데도 대부분 과속으로 차들이 운전을 합니다
특히나 아이들이 이곳을 지나 학교에 등교를 하는데 상가에서 나오는 차량과 이차도로에 오고가는 차량으로 등교길이 매우 위험하고 오늘도 출근시간에 과속하던 차량 사고가 바로 학생들이 들어오는 후문 앞에서 있었고 다행히 아이들 등교시간 전이라 인명사고는 없었지만 매일매일이 아이들한텐 사고의 위험이 도사리고 있는곳입니다
더 큰 사고가 일어나기 전에 학교 후문에 과속방지카메라를 달아주시어 학부님과 학생들이 좀 더 안심하고 안전하게 등교할 수 있도록 부탁드립니다",정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,정보·상담·교육·거버넌스,저출생사업1팀,02-2133-5027,생활지원팀,1순위:저출생사업1팀 | 2순위:생활지원팀,0,,,,,"TAG_REVIEW:현재 태그=정보·상담·교육·거버넌스, 태그 핵심어 약함 || TAG_REVIEW:현재 태그=정보·상담·교육·거버넌스, 태그 핵심어 약함",https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=198843
PROP-198826,2025-03-20,N,미상,0.0,보육지원 규제 완화를 통한 실질적 지원 확대 제안,"현재 대한민국의 저출산 문제는 심각한 사회적 이슈로 대두되고 있으며, 이에 대한 해결책 중 하나로 보육 지원 정책의 강화가 중요하게 논의되고 있습니다. 하지만 현행 보육지원제도는 과도한 행정 절차 및 경직된 지원 기준으로 인해 실질적으로 필요한 가정이 혜택을 받지 못하는 경우가 많습니다. 이에 따라, 보육지원 관련 규제를 완화하고 실질적인 지원이 이루어질 수 있도록 제안합니다.
먼저, 현재 보육지원제도의 문제점은 다음과 같습니다. 맞벌이 부부라 하더라도 소득 기준으로 인해 지원 대상에서 배제되는 경우가 있으며, 한부모 가정이라도 특정 요건을 충족하지 못하면 지원을 받기 어려운 실정입니다. 또한, 보육시설 운영에 있어서도 까다로운 규정으로 인해 유연한 운영이 어렵고, 부모들의 선택권이 제한되는 문제가 있습니다.
이를 해결하기 위해 다음과 같은 개선 방안을 제안합니다.
1. 보육료 지원 기준 완화: 맞벌이 가정 및 한부모 가정에 대한 소득 기준을 현실적으로 조정하여 더 많은 가정이 혜택을 받을 수 있도록 개선합니다.
2. 보육시설 규제 간소화: 유연한 운영이 가능하도록 시설 운영 관련 규제를 완화하여, 다양한 보육 모델(예: 시간제 보육, 직장 내 보육시설 확대 등)이 활성화될 수 있도록 합니다.
3. 보육지원 신청 절차 간소화: 현재 복잡한 서류 및 행정 절차를 간소화하여, 부모들이 보다 쉽게 지원을 받을 수 있도록 개선합니다.
4.정부 및 기업 협력 확대: 기업이 자체 보육시설을 운영할 수 있도록 지원을 강화하고, 민관 협력을 통한 보육 인프라 확대를 추진합니다.
보육지원 제도의 개선은 단순한 복지 확대가 아니라, 사회 전체의 활력을 높이고 저출산 문제 해결에도 기여할 수 있는 핵심 정책입니다. 따라서 불합리하고 불필요한 규제를 합리적으로 완화하여, 실질적인 지원이 이루어질 수 있도록 적극적인 검토를 요청드립니다.
기대 효과
보육지원 사각지대 해소를 통해 더 많은 가정이 실질적인 혜택을 받음
부모의 경제적 부담 감소 및 출산율 제고에 긍정적인 영향
보육시설 운영의 유연성을 높여 서비스 질 개선 및 선택권 확대
기업의 육아 친화적 환경 조성으로 근로자의 일·가정 양립 지원 강화",보육·돌봄 인프라,어린이집·유치원,보육시설·유아교육,보육·돌봄 인프라,돌봄사업팀,02-2133-6560,저출생사업1팀 | 생활지원팀,1순위:돌봄사업팀 | 2순위:저출생사업1팀 | 3순위:생활지원팀,5,외국인 가사(육아)인력 시범사업 | 영아 전담 아이돌봄서비스 | 서울형 육아휴직장려금(사업종료) | 서울시 중소기업 워라밸 포인트제 | 서울형 강소기업 지원,"맞벌이 부부 등 ‘육아 조력자’의 도움이 절실한 자녀양육 가정에 외국인 육아도우미를 활용한 양육지원사업 도입 | 출산휴가, 육아휴직 후 복귀하는 맞벌이 가정을 지원하고자 영아 돌봄 교육을 이수한 전담 돌보미가 영아 이유식 먹이기, 젖병 소독 등 영아 특화 돌봄서비스 제공 | ○ 자녀 1인당 최대 120만원 지원 - 육아휴직기간 연속 6개월 시 60만원, 연속 12개월 경과 시 60만원 추가지급 ※ 부?모 모두 육아휴직 시 각각 지급 (자녀 1인에 대해 가구당 최대 240만원 지급) | 양육친화 및 일?생활 균형을 위한 중소기업의 다양한 노력을 인정하고 중소기업이 아이 키우기 좋은 기업으로 성장할 수 있도록 지원하는 사업 ① 양육친화 및 일?생활 균형 실적에 따른 포인트 적립 ② 적립 포인트에 따른... | ① 청년 정규직 채용 시, 사내복지 개선 등 근무환경개선금 최대 45백만원 지원 ② 육아휴직자 대체 청년인턴에 최대 23개월 인건비 지원으로 업무공백 해소 ③ 육아친화 및 일?생활 균형 조직문화 조성을 위한 교육?컨...",,,,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=198826
PROP-198762,2025-03-18,N,미상,4.0,송파산모건강증진센터 면회관련 제안,"안녕하세요 송파구에서 살며, '25. 8월 출산을 앞두고 있는 예비 아빠 입니다.
현재 산후조리원을 알아보고있는데요
다행이 정부에서 운용하고있는 공공산후조리원이 송파지역에도 있어서
송파산모건강증진센터 산후조리원을 입소를 희망하고 있습니다.
금액적으로나 센터내 시설 후기를 보니 너무 좋았습니다.
그러나, 민간시설과 다르게 면회가 제한적이라는 사실을 듣고 잘못된 제도 인듯하여 제안합니다.
요즘 산모들은 대다수 재왕절게를 많이하며, 수술이후 케어가 많이 필요하나, 배우자 마저 산후조리원에 들어가지못하며,
혼자서 외롭게 2주를 보내야 한다는 것이 불합리 하다고 생각합니다. 민간산후조리원은 코로나 이후
배우자까지는 현재 산후조리원을 같이 이용하여, 배우자케어에 같이 도움을 주고있으나 공공산후조리원에
경우 시설내 출입불가, 면회는 통문으로만 가능(직접대면금지)하도록 되어있어 불합리하다고 생각하여
배우자까지는 시설내 출입이 가능하도록 허가 해주실 것을 제안 드립니다.
저출산 시대 올해 가장 중요하다고 생각하는데 공공산후조리원에서 이러한 규제로 인한
시민들이 많이 비용을 들여 민간산후조리원을 이용하는 것은 바람직하지 않다고 생각합니다.",출산·산후 초기지원,산모 회복·건강관리,산후우울·산후검진·수유상담,출산·산후 초기지원,가족건강팀,02-2133-9485,저출생사업1팀,1순위:가족건강팀 | 2순위:저출생사업1팀,0,,,,,,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=198762
PROP-198759,2025-03-18,N,미상,2.0,신혼부부 주거 지원정책,"안녕하십니까, 저희는 신혼부부 전세대출을 받아 서울에서 거주중인 결혼 3개월차 부부입니다.
전세사기가 걱정되어 허그 보증보험을 신청했었고 신혼부부일 경우, 서울시에서 30만원까지 지원을 받을 수 있다고 하여 알아보았습니다.
하지만 해당 지원정책은 전세 보증금 3억한도 내의 주택만 가능하여 지원을 하지 못했습니다.
현 정책 규제의 특별한 이유가 있는지 궁금하기도 하고 가능하다면 주택의 전세보증금 한도를 상향조정하거나 폐지 가능한지 제안하려 합니다.
그 이유로는 현실적으로 전세자금대출시에 전세금 한도가 4억이기 때문에 그 한도내에서 보통 집을 구하게 되고 저희 역시 곧 출산할 자녀계획을 고려하여 대출 가능한 4억한도 내의 집을 선택했었습니다.
공공주택이 아닌 서울시내의 교통이 편리한 곳에서 원룸이 아닌이상 3억 이하의 전세집을 구하기 어려웠습니다.
둘째로 지원 한도 금액이 30만원으로 되어있는 만큼 전세금액의 제한이 3억으로 책정되어있는 것은 불필요한 규제는 아닐까 라는 생각에 제안하게 되었습니다.
현재 시행되는 지원 정책의 조건에 부합하여 지원하는 신혼부부가 많지 않다면 규제를 완화하여 혜택을 받을 수 있는 신혼부부들이 늘어나길 희망합니다.",주거·교통·도시생활환경,출산가구 주거,신혼부부·출산가구 주거지원,주거·교통·도시생활환경,저출생사업1팀,02-2133-5025,가족지원팀,1순위:저출생사업1팀 | 2순위:가족지원팀,5,신혼부부 결혼ㆍ살림비용 지원 | 자녀출산 무주택가구 주거비 지원 | 신혼희망타운 | 신혼부부 전용 주택 구입 자금 대출 | 신혼부부 임차보증금 이자 지원,"ㅇ 결혼ㆍ살림 비용 최대 100만원 지원    - 결혼준비 및 혼인살림 장만 관련 비용 지출    ※ 생애 1회 지급   ? 결혼준비 : 혼수, 예식장, 신혼여행, 청첩장 등    ? 혼인살림 : 전자제품, 주방가전... | 월 최대 30만원(2년간 최대 720만원) 주거비 지원 | 신혼희망타운 분양?임대주택 공급 및 청약 자격 제공 | 연 2.55~3.85% 금리로 주택구입 자금 대출, 최대 3억 2천만 원 한도 | - 임차보증금 대출금: 최대 3억원(임차보증금의 90% 이내) - 이자지원 금리: 최대 4.5% - 지원기간: 최장 10년(25.11.20. 부터 최장 12년) ※ 자세한 사항은 서울주거포털 공고문 참조",,,,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=198759
PROP-198739,2025-03-17,N,미상,1.0,지하철 노약자석 및 임산부석의 필요성에 대한 재고,지하철 노약자석 및 임산부석의 필요성에 대한 재고,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,임신·난임·생식건강,건강임신지원팀,02-2133-9491,고령사회정책팀 | 저출생사업1팀,1순위:건강임신지원팀 | 2순위:고령사회정책팀 | 3순위:저출생사업1팀,1,임산부 배려공간 조성,ㅇ 교통 약자인 임산부의 엘리베이터 안전사고 예방 및 배려문화 확산을 위해 엘리베이터 내?외부에 임산부 배려공간 조성(엠블럼 부착)   - 임산부를 위해 해당 공간을 비워두고 양보하는 사회 분위기 확산 유도 ㅇ 임산...,,,,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=198739
