proposal_id,title,issue_type,severity,detail,recommendation,category,sub_category,micro_category,department,source_url
PROP-191567,"교통약자(장애인, 임산부, 노인 등)가 공공 기관 및 시설물 등의 고층 엘리베이터를 기다리는 동안 잠시라도 착석 가능한 밴치 설치",DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=191567
PROP-191567,"교통약자(장애인, 임산부, 노인 등)가 공공 기관 및 시설물 등의 고층 엘리베이터를 기다리는 동안 잠시라도 착석 가능한 밴치 설치",POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=191567
PROP-191535,임산부 배려석 옆에 아동 배려석 추가 조성 제안,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=191535
PROP-191535,임산부 배려석 옆에 아동 배려석 추가 조성 제안,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=191535
PROP-191535,임산부 배려석 옆에 아동 배려석 추가 조성 제안,POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=191535
PROP-191534,방향성을 수정한 임산부 배려석 인식개선 캠페인 제안,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=191534
PROP-191534,방향성을 수정한 임산부 배려석 인식개선 캠페인 제안,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=191534
PROP-191534,방향성을 수정한 임산부 배려석 인식개선 캠페인 제안,POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=191534
PROP-191498,어린이 보호구역 주정차 금지,CORRECTED_EXCLUSION_STALE,high,일반 아동/학교/시설/안전 제안: 보호구역 중심이며 출산·양육 직접 맥락 부족 (근거: data/processed/ver2_expanded/상상대로_신규수집_출산양육후보_보정제외로그_ver3.csv),최종 데이터에서 제외 또는 별도 범위 밖 보관,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=191498
PROP-191492,임산부 뱃지 악용 - 정책 보완 건의사항,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=191492
PROP-191492,임산부 뱃지 악용 - 정책 보완 건의사항,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=191492
PROP-191492,임산부 뱃지 악용 - 정책 보완 건의사항,POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=191492
PROP-191451,어린이 교통 안전법안_교통안전교육 의무화,CORRECTED_EXCLUSION_STALE,high,출산·양육 직접 키워드 또는 조합 조건 미충족 (근거: data/processed/ver2_expanded/상상대로_추가크롤링후보_보정제외로그_ver3.csv),최종 데이터에서 제외 또는 별도 범위 밖 보관,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=191451
PROP-191451,어린이 교통 안전법안_교통안전교육 의무화,TAXONOMY_MISMATCH,medium,"내용 기반 후보=주거·교통·도시생활환경, 현재=정보·상담·교육·거버넌스",본문 확인 후 대·중·소분류 재분류,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=191451
PROP-191449,서울시장부터 영유아까지 물 사용량 약속하고 절약하기,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=191449
PROP-191449,서울시장부터 영유아까지 물 사용량 약속하고 절약하기,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=191449
PROP-191363,"어린이집,학교, 노인시설등의 차량과속 사고예방 해결방법",TAXONOMY_MISMATCH,medium,"내용 기반 후보=주거·교통·도시생활환경, 현재=보육·돌봄 인프라",본문 확인 후 대·중·소분류 재분류,보육·돌봄 인프라,어린이집·유치원,보육시설·유아교육,돌봄사업팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=191363
PROP-191294,서울특별시 생태친화보육에 지역 꽃집이 참여할 수 있게 해주세요!,POLICY_REVIEW,medium,"저장 정책과 안전 매칭 후보 불일치; 후보=성폭력, 아동학대, 인신매매등범죄의 피해 아동과 범죄 피해자인 장애인을 위한 진술조력인 지원, 핵심어=2개",정책 목적·대상·수단 수동 확인,보육·돌봄 인프라,어린이집·유치원,보육시설·유아교육,돌봄사업팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=191294
PROP-191244,공공교통의 임산부석 폐지해주세요~,TAXONOMY_MISMATCH,medium,"내용 기반 후보=주거·교통·도시생활환경, 현재=임신·난임·생식건강",본문 확인 후 대·중·소분류 재분류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=191244
PROP-191195,"저출산, 육아 정책 제안",POLICY_REVIEW,medium,"저장 정책과 안전 매칭 후보 불일치; 후보=아기와 엄마를 위한 무료 공익보험, 핵심어=2개",정책 목적·대상·수단 수동 확인,출산·산후 초기지원,출산가구 초기지원,출산지원금·출생축하,건강팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=191195
PROP-191088,독립문 공원 건너편 &#34;독립운동가 가족을 생각하는 작은집&#34; 조적벽돌 교체해야 합니다.,CORRECTED_EXCLUSION_STALE,high,출산·양육 직접 키워드 또는 조합 조건 미충족 (근거: data/processed/ver2_expanded/상상대로_신규수집_출산양육후보_보정제외로그_ver3.csv),최종 데이터에서 제외 또는 별도 범위 밖 보관,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=191088
PROP-191053,어린이집 증원을 요청드립니다,TAXONOMY_MISMATCH,medium,"내용 기반 후보=출산·산후 초기지원, 현재=보육·돌봄 인프라",본문 확인 후 대·중·소분류 재분류,보육·돌봄 인프라,어린이집·유치원,보육시설·유아교육,돌봄사업팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=191053
PROP-190802,"서울시 청년 비제조/비영리 스타트업 지원 아이디어(장기 공간 대여, 전월세 주거 지원, 상품 유통 홍보)",CORRECTED_EXCLUSION_STALE,high,출산·양육 직접 키워드 또는 조합 조건 미충족 (근거: data/processed/ver2_expanded/상상대로_신규수집_출산양육후보_보정제외로그_ver3.csv),최종 데이터에서 제외 또는 별도 범위 밖 보관,주거·교통·도시생활환경,출산가구 주거,신혼부부·출산가구 주거지원,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190802
PROP-190802,"서울시 청년 비제조/비영리 스타트업 지원 아이디어(장기 공간 대여, 전월세 주거 지원, 상품 유통 홍보)",POLICY_REVIEW,medium,"저장 정책과 안전 매칭 후보 불일치; 후보=아기와 엄마를 위한 무료 공익보험, 핵심어=2개",정책 목적·대상·수단 수동 확인,주거·교통·도시생활환경,출산가구 주거,신혼부부·출산가구 주거지원,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190802
PROP-190761,아이들 안전한 등하교길을 만들어주세요,CORRECTED_EXCLUSION_STALE,high,"일반 아동/학교/시설/안전 제안: 학교, 통학로 중심이며 출산·양육 직접 맥락 부족 (근거: data/processed/ver2_expanded/상상대로_신규수집_출산양육후보_보정제외로그_ver3.csv)",최종 데이터에서 제외 또는 별도 범위 밖 보관,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190761
PROP-190761,아이들 안전한 등하교길을 만들어주세요,TAXONOMY_MISMATCH,medium,"내용 기반 후보=주거·교통·도시생활환경, 현재=정보·상담·교육·거버넌스",본문 확인 후 대·중·소분류 재분류,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190761
PROP-190673,"새문안로, 새문안로 2길, 3길 교통신호 변경 및 도로 확장을 해 주세요. 아이들의 등원길이 위협받고 있습니다.",TAXONOMY_MISMATCH,medium,"내용 기반 후보=주거·교통·도시생활환경, 현재=보육·돌봄 인프라",본문 확인 후 대·중·소분류 재분류,보육·돌봄 인프라,초등돌봄,초등돌봄·방과후,돌봄사업팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190673
PROP-190650,다둥이맘에게 혼잡통행료 감면 또는 면제해 주세요,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,다자녀·양육비·생활지원,다자녀 혜택,다자녀 기준·할인·감면,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190650
PROP-190650,다둥이맘에게 혼잡통행료 감면 또는 면제해 주세요,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,다자녀·양육비·생활지원,다자녀 혜택,다자녀 기준·할인·감면,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190650
PROP-190647,어린이 보호구역 교차로 방지턱,TAXONOMY_MISMATCH,medium,"내용 기반 후보=주거·교통·도시생활환경, 현재=정보·상담·교육·거버넌스",본문 확인 후 대·중·소분류 재분류,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190647
PROP-190545,아이돌봄서비스 개선을 제안합니다,TAXONOMY_MISMATCH,medium,"내용 기반 후보=출산·산후 초기지원, 현재=보육·돌봄 인프라",본문 확인 후 대·중·소분류 재분류,보육·돌봄 인프라,가족돌봄,아이돌봄·조부모돌봄,돌봄사업팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190545
PROP-190365,지하절 임산부 배려석 _ 인형 배치 제안,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190365
PROP-190365,지하절 임산부 배려석 _ 인형 배치 제안,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190365
PROP-190365,지하절 임산부 배려석 _ 인형 배치 제안,POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190365
PROP-190338,사무실 밀집 지역에 아이들을 위한 공간을 마련하면 좋을 것 같습니다.,TAXONOMY_MISMATCH,medium,"내용 기반 후보=보육·돌봄 인프라, 현재=정보·상담·교육·거버넌스",본문 확인 후 대·중·소분류 재분류,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190338
PROP-190302,"""삐빅, 임산부입니다"" 버스 이용 시 안내멘트 건의",CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190302
PROP-190302,"""삐빅, 임산부입니다"" 버스 이용 시 안내멘트 건의",DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190302
PROP-190302,"""삐빅, 임산부입니다"" 버스 이용 시 안내멘트 건의",POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190302
PROP-190300,신혼부부 코로나 예방접종도 빠른일정에 넣어주세요,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,보육·돌봄 인프라,아동 건강·의료 접근성,소아응급·야간진료·영유아검진,돌봄사업팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190300
PROP-190300,신혼부부 코로나 예방접종도 빠른일정에 넣어주세요,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,보육·돌봄 인프라,아동 건강·의료 접근성,소아응급·야간진료·영유아검진,돌봄사업팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190300
PROP-190300,신혼부부 코로나 예방접종도 빠른일정에 넣어주세요,POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,보육·돌봄 인프라,아동 건강·의료 접근성,소아응급·야간진료·영유아검진,돌봄사업팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190300
PROP-190198,영유아 화상사고에 관련한 대책 문의,TAXONOMY_MISMATCH,medium,"내용 기반 후보=보육·돌봄 인프라, 현재=정보·상담·교육·거버넌스",본문 확인 후 대·중·소분류 재분류,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=190198
PROP-189861,다자녀혜택에 대해 서울시와 경기도를 구분하지 맙시다,TAXONOMY_MISMATCH,medium,"내용 기반 후보=주거·교통·도시생활환경, 현재=다자녀·양육비·생활지원",본문 확인 후 대·중·소분류 재분류,다자녀·양육비·생활지원,다자녀 혜택,다자녀 기준·할인·감면,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=189861
PROP-189694,여성 배려석 원복 및 임산부 무료 택시 이용,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=189694
PROP-189694,여성 배려석 원복 및 임산부 무료 택시 이용,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=189694
PROP-189694,여성 배려석 원복 및 임산부 무료 택시 이용,POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=189694
PROP-189693,여성 배려석 원복 및 임산부 무료 택시 이용,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=189693
PROP-189693,여성 배려석 원복 및 임산부 무료 택시 이용,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=189693
PROP-189693,여성 배려석 원복 및 임산부 무료 택시 이용,POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=189693
PROP-189621,임산부 대상 공영주차장 우선이용 혜택/할인이 생겼으면 좋겠어요,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=189621
PROP-189621,임산부 대상 공영주차장 우선이용 혜택/할인이 생겼으면 좋겠어요,TAXONOMY_MISMATCH,medium,"내용 기반 후보=주거·교통·도시생활환경, 현재=임신·난임·생식건강",본문 확인 후 대·중·소분류 재분류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=189621
PROP-189621,임산부 대상 공영주차장 우선이용 혜택/할인이 생겼으면 좋겠어요,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=189621
PROP-189621,임산부 대상 공영주차장 우선이용 혜택/할인이 생겼으면 좋겠어요,POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=189621
PROP-189364,지하철 임산부 좌석 관련 문의 및 제안,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=189364
PROP-189364,지하철 임산부 좌석 관련 문의 및 제안,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=189364
PROP-189364,지하철 임산부 좌석 관련 문의 및 제안,POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=189364
PROP-189190,서울시 신혼부부 임차보증금 지원 정책 개선 요청,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,주거·교통·도시생활환경,출산가구 주거,신혼부부·출산가구 주거지원,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=189190
PROP-189190,서울시 신혼부부 임차보증금 지원 정책 개선 요청,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,주거·교통·도시생활환경,출산가구 주거,신혼부부·출산가구 주거지원,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=189190
PROP-189190,서울시 신혼부부 임차보증금 지원 정책 개선 요청,POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,주거·교통·도시생활환경,출산가구 주거,신혼부부·출산가구 주거지원,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=189190
PROP-188854,"육아휴직 가능한 자녀연령을 만 15세까지로 연장하고, 비공무원과 공무원 모두 육아휴직 3년과 육아기 2시간단축근무 당장 시행해주세요!!",TAXONOMY_MISMATCH,medium,"내용 기반 후보=출산·산후 초기지원, 현재=일·가정 양립·부모 노동",본문 확인 후 대·중·소분류 재분류,일·가정 양립·부모 노동,유연근무·재택근무,부모 노동시간·돌봄 병행,장애인가족지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=188854
PROP-188850,어린이보호구역에 깃발을 설치해주세요,CORRECTED_EXCLUSION_STALE,high,"일반 아동/학교/시설/안전 제안: 학교, 보호구역 중심이며 출산·양육 직접 맥락 부족 (근거: data/processed/ver2_expanded/상상대로_신규수집_출산양육후보_보정제외로그_ver3.csv)",최종 데이터에서 제외 또는 별도 범위 밖 보관,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=188850
PROP-188850,어린이보호구역에 깃발을 설치해주세요,TAXONOMY_MISMATCH,medium,"내용 기반 후보=주거·교통·도시생활환경, 현재=정보·상담·교육·거버넌스",본문 확인 후 대·중·소분류 재분류,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=188850
PROP-188744,[생활 속 안전사고 거리두기] 스마트 세이프 커뮤니케이션(안전소통) 서비스 아이디어 제안,CORRECTED_EXCLUSION_STALE,high,일반 아동/학교/시설/안전 제안: 청소년 중심이며 출산·양육 직접 맥락 부족 (근거: data/processed/ver2_expanded/상상대로_신규수집_출산양육후보_보정제외로그_ver3.csv),최종 데이터에서 제외 또는 별도 범위 밖 보관,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=188744
PROP-188744,[생활 속 안전사고 거리두기] 스마트 세이프 커뮤니케이션(안전소통) 서비스 아이디어 제안,TAXONOMY_MISMATCH,medium,"내용 기반 후보=주거·교통·도시생활환경, 현재=정보·상담·교육·거버넌스",본문 확인 후 대·중·소분류 재분류,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=188744
PROP-188675,소·중소기업 육아 및 임산부 근로환경 컨설팅 시행,POLICY_REVIEW,medium,"저장 정책과 안전 매칭 후보 불일치; 후보=이주여성 건강관리 지원 (구)다문화가족 출산 전후 돌봄서비스, 핵심어=2개",정책 목적·대상·수단 수동 확인,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=188675
PROP-188674,지하철 이용중 임산부의 임산부 좌석 접근 및 승차 시 신호발송 장치기구의 설치를 제안합니다,CONTENT_MISSING,high,본문이 없거나 제목 반복형,원문 재수집 전 정책·부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=188674
PROP-188674,지하철 이용중 임산부의 임산부 좌석 접근 및 승차 시 신호발송 장치기구의 설치를 제안합니다,DEPARTMENT_UNVERIFIABLE,high,본문 없이 주관·협조부서가 지정됨,원문 복구 전 부서 판정 보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=188674
PROP-188674,지하철 이용중 임산부의 임산부 좌석 접근 및 승차 시 신호발송 장치기구의 설치를 제안합니다,POLICY_UNVERIFIABLE,high,본문 없이 현행 정책이 저장 연결됨,정책 연결 제거·보류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=188674
PROP-188671,교통시설 임산부 알림,TAXONOMY_MISMATCH,medium,"내용 기반 후보=주거·교통·도시생활환경, 현재=임신·난임·생식건강",본문 확인 후 대·중·소분류 재분류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=188671
PROP-188658,북서울 꿈의숲 유아숲체험장,TAXONOMY_MISMATCH,medium,"내용 기반 후보=보육·돌봄 인프라, 현재=정보·상담·교육·거버넌스",본문 확인 후 대·중·소분류 재분류,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=188658
PROP-188607,임산부검사 다시 복구시켜주세요!,TAXONOMY_MISMATCH,medium,"내용 기반 후보=출산·산후 초기지원, 현재=임신·난임·생식건강",본문 확인 후 대·중·소분류 재분류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=188607
PROP-188412,임산부배려석에 대한 작은 생각,TAXONOMY_MISMATCH,medium,"내용 기반 후보=주거·교통·도시생활환경, 현재=임신·난임·생식건강",본문 확인 후 대·중·소분류 재분류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=188412
PROP-188272,각 주민센터마다 아이스팩을 재활용할 수 있는 시스템을 만들어주세요,CORRECTED_EXCLUSION_STALE,high,출산·양육 직접 키워드 또는 조합 조건 미충족 (근거: data/processed/ver2_expanded/상상대로_신규수집_출산양육후보_보정제외로그_ver3.csv),최종 데이터에서 제외 또는 별도 범위 밖 보관,정보·상담·교육·거버넌스,정보 접근성,일반 출산정책 안건,저출생사업1팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=188272
PROP-187940,임산부 전용 교통카드 정책,TAXONOMY_MISMATCH,medium,"내용 기반 후보=주거·교통·도시생활환경, 현재=임신·난임·생식건강",본문 확인 후 대·중·소분류 재분류,임신·난임·생식건강,임산부 건강·배려,임산부 건강관리·배려,건강임신지원팀,https://idea.seoul.go.kr/front/freeSuggest/view.do?sn=187940
